ChEMBLID	study	gene_name	drug_name	interaction_claim_source
CHEMBL578	Snell2018	DPP4	ENALAPRIL	NCI
CHEMBL578	Snell2018	CTGF	ENALAPRIL	NCI
CHEMBL578	Snell2018	PDE5A	ENALAPRIL	NCI
CHEMBL578	Snell2018	GSR	ENALAPRIL	NCI
CHEMBL578	Snell2018	HSPA4	ENALAPRIL	NCI
CHEMBL578	Snell2018	ACE	ENALAPRIL	TEND
CHEMBL578	Snell2018	DSP	ENALAPRIL	NCI
CHEMBL578	Snell2018	TP53	ENALAPRIL	NCI
CHEMBL578	Snell2018	NOS1	ENALAPRIL	NCI
CHEMBL578	Snell2018	MAPK8	ENALAPRIL	NCI
CHEMBL578	Snell2018	AGT	ENALAPRIL	NCI
CHEMBL578	Snell2018	ACE	ENALAPRIL	GuideToPharmacologyInteractions
CHEMBL578	Snell2018	ACE	ENALAPRIL	TdgClinicalTrial
CHEMBL553	Snell2018	EGFR	ERLOTINIB	OncoKB
CHEMBL553	Snell2018	EGFR	ERLOTINIB	TTD
CHEMBL553	Snell2018	KRAS	ERLOTINIB	CIViC
CHEMBL553	Snell2018	EGFR	ERLOTINIB	MyCancerGenome
CHEMBL553	Snell2018	DDR2	ERLOTINIB	CGI
CHEMBL553	Snell2018	PTEN	ERLOTINIB	CIViC
CHEMBL553	Snell2018	CDH1	ERLOTINIB	CKB
CHEMBL553	Snell2018	EGFR	ERLOTINIB	FDA
CHEMBL553	Snell2018	EGFR	ERLOTINIB	ClearityFoundationBiomarkers
CHEMBL553	Snell2018	TP53	ERLOTINIB	CKB
CHEMBL553	Snell2018	EGFR	ERLOTINIB	CGI
CHEMBL553	Snell2018	MET	ERLOTINIB	CKB
CHEMBL553	Snell2018	BRAF	ERLOTINIB	CKB
CHEMBL553	Snell2018	MAPK1	ERLOTINIB	CIViC
CHEMBL553	Snell2018	DDR2	ERLOTINIB	CIViC
CHEMBL553	Snell2018	EGFR	ERLOTINIB	CIViC
CHEMBL553	Snell2018	ERBB4	ERLOTINIB	CKB
CHEMBL553	Snell2018	EGFR	ERLOTINIB	CKB
CHEMBL553	Snell2018	EGFR	ERLOTINIB	TdgClinicalTrial
CHEMBL553	Snell2018	EGFR	ERLOTINIB	TEND
CHEMBL553	Snell2018	EGFR	ERLOTINIB	GuideToPharmacologyInteractions
CHEMBL553	Snell2018	ERBB4	ERLOTINIB	CIViC
CHEMBL553	Snell2018	EGFR	ERLOTINIB	ClearityFoundationClinicalTrial
CHEMBL553	Snell2018	NF2	ERLOTINIB	CGI
CHEMBL553	Snell2018	EGFR	ERLOTINIB	DoCM
CHEMBL553	Snell2018	KRAS	ERLOTINIB	CKB
CHEMBL553	Snell2018	BIRC5	ERLOTINIB	NCI
CHEMBL553	Snell2018	CBL	ERLOTINIB	CKB
CHEMBL553	Snell2018	KRAS	ERLOTINIB	OncoKB
CHEMBL553	Snell2018	PTEN	ERLOTINIB	ClearityFoundationBiomarkers
CHEMBL553	Snell2018	NF1	ERLOTINIB	CGI
CHEMBL553	Snell2018	EGFR	ERLOTINIB	TALC
CHEMBL553	Snell2018	EGFR	ERLOTINIB	CancerCommons
CHEMBL553	Snell2018	CYP2D6	ERLOTINIB	NCI
CHEMBL553	Snell2018	APC	ERLOTINIB	CKB
CHEMBL553	Snell2018	KRAS	ERLOTINIB	ClearityFoundationBiomarkers
CHEMBL553	Snell2018	IGF1R	ERLOTINIB	CGI
CHEMBL553	Snell2018	ERBB2	ERLOTINIB	CKB
CHEMBL553	Snell2018	DDR2	ERLOTINIB	DoCM
CHEMBL1144	Snell2018	MMP2	PRAVASTATIN	NCI
CHEMBL1144	Snell2018	ABCB1	PRAVASTATIN	NCI
CHEMBL1144	Snell2018	CYP3A4	PRAVASTATIN	NCI
CHEMBL1144	Snell2018	IL2	PRAVASTATIN	NCI
CHEMBL1144	Snell2018	APOB	PRAVASTATIN	NCI
CHEMBL1144	Snell2018	HMGCR	PRAVASTATIN	TEND
CHEMBL1144	Snell2018	HMGCR	PRAVASTATIN	TTD
CHEMBL1144	Snell2018	HMGCR	PRAVASTATIN	GuideToPharmacologyInteractions
CHEMBL1144	Snell2018	BAX	PRAVASTATIN	NCI
CHEMBL1144	Snell2018	SLCO1B1	PRAVASTATIN	NCI
CHEMBL1144	Snell2018	ABCG2	PRAVASTATIN	NCI
CHEMBL1144	Snell2018	SLCO1B1	PRAVASTATIN	GuideToPharmacologyInteractions
CHEMBL1144	Snell2018	NOS1	PRAVASTATIN	NCI
CHEMBL1144	Snell2018	HMGCR	PRAVASTATIN	TdgClinicalTrial
CHEMBL267345	Snell2018	CYP3A4	AMPHOTERICIN B	NCI
CHEMBL267345	Snell2018	PC	AMPHOTERICIN B	NCI
CHEMBL267345	Snell2018	TGM2	AMPHOTERICIN B	NCI
CHEMBL267345	Snell2018	DCT	AMPHOTERICIN B	NCI
CHEMBL267345	Snell2018	RLN2	AMPHOTERICIN B	NCI
CHEMBL1070	Snell2018	PTGS1	NABUMETONE	TdgClinicalTrial
CHEMBL1070	Snell2018	PTGS1	NABUMETONE	TEND
CHEMBL1070	Snell2018	PTGS2	NABUMETONE	ChemblInteractions
CHEMBL1070	Snell2018	PTGS2	NABUMETONE	TTD
CHEMBL1070	Snell2018	PTGS2	NABUMETONE	TEND
CHEMBL1070	Snell2018	PTGS2	NABUMETONE	TdgClinicalTrial
CHEMBL926	Snell2018	ADRB1	DOBUTAMINE	TTD
CHEMBL926	Snell2018	ADRB1	DOBUTAMINE	TdgClinicalTrial
CHEMBL926	Snell2018	ADRB1	DOBUTAMINE	TEND
CHEMBL926	Snell2018	ADRB2	DOBUTAMINE	GuideToPharmacologyInteractions
CHEMBL59030	Yang2018	NR1H2	CHEMBL59030	GuideToPharmacologyInteractions
CHEMBL59030	Yang2018	NR1H3	CHEMBL59030	GuideToPharmacologyInteractions
CHEMBL267476	Yang2018	TRPM8	LINOLEIC ACID	GuideToPharmacologyInteractions
CHEMBL267476	Yang2018	FFAR1	LINOLEIC ACID	GuideToPharmacologyInteractions
CHEMBL267476	Yang2018	KCNB1	LINOLEIC ACID	GuideToPharmacologyInteractions
CHEMBL267476	Yang2018	PPARG	LINOLEIC ACID	GuideToPharmacologyInteractions
CHEMBL267476	Yang2018	FFAR4	LINOLEIC ACID	GuideToPharmacologyInteractions
CHEMBL267476	Yang2018	HNF4A	LINOLEIC ACID	GuideToPharmacologyInteractions
CHEMBL1421	Ziehm2017	ABL1	DASATINIB	TEND
CHEMBL1421	Ziehm2017	EPHA2	DASATINIB	DoCM
CHEMBL1421	Ziehm2017	DDR2	DASATINIB	CGI
CHEMBL1421	Ziehm2017	PDGFRA	DASATINIB	DoCM
CHEMBL1421	Ziehm2017	FYN	DASATINIB	TdgClinicalTrial
CHEMBL1421	Ziehm2017	BRAF	DASATINIB	MyCancerGenomeClinicalTrial
CHEMBL1421	Ziehm2017	CSF1R	DASATINIB	TALC
CHEMBL1421	Ziehm2017	HCK	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	KIT	DASATINIB	CancerCommons
CHEMBL1421	Ziehm2017	STAT5B	DASATINIB	TEND
CHEMBL1421	Ziehm2017	PDGFRB	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	SRC	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	KIT	DASATINIB	OncoKB
CHEMBL1421	Ziehm2017	HRAS	DASATINIB	CKB
CHEMBL1421	Ziehm2017	SRC	DASATINIB	TdgClinicalTrial
CHEMBL1421	Ziehm2017	STAT5B	DASATINIB	TdgClinicalTrial
CHEMBL1421	Ziehm2017	EPHA2	DASATINIB	TEND
CHEMBL1421	Ziehm2017	KIT	DASATINIB	DoCM
CHEMBL1421	Ziehm2017	ARID1A	DASATINIB	CIViC
CHEMBL1421	Ziehm2017	FRK	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	FGR	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	NF1	DASATINIB	CGI
CHEMBL1421	Ziehm2017	FYN	DASATINIB	TEND
CHEMBL1421	Ziehm2017	CBL	DASATINIB	DoCM
CHEMBL1421	Ziehm2017	BLK	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	ABL1	DASATINIB	CGI
CHEMBL1421	Ziehm2017	ABL1	DASATINIB	MyCancerGenome
CHEMBL1421	Ziehm2017	DDR2	DASATINIB	DoCM
CHEMBL1421	Ziehm2017	KIT	DASATINIB	TdgClinicalTrial
CHEMBL1421	Ziehm2017	KIT	DASATINIB	CGI
CHEMBL1421	Ziehm2017	ABL2	DASATINIB	TEND
CHEMBL1421	Ziehm2017	EPHA2	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	ABL1	DASATINIB	TdgClinicalTrial
CHEMBL1421	Ziehm2017	ABL1	DASATINIB	GuideToPharmacologyInteractions
CHEMBL1421	Ziehm2017	KIT	DASATINIB	TALC
CHEMBL1421	Ziehm2017	EPHA2	DASATINIB	TdgClinicalTrial
CHEMBL1421	Ziehm2017	PDGFRA	DASATINIB	CGI
CHEMBL1421	Ziehm2017	BRAF	DASATINIB	DoCM
CHEMBL1421	Ziehm2017	PDGFRA	DASATINIB	OncoKB
CHEMBL1421	Ziehm2017	SLK	DASATINIB	TTD
CHEMBL1421	Ziehm2017	ABL2	DASATINIB	TdgClinicalTrial
CHEMBL1421	Ziehm2017	ABL1	DASATINIB	DoCM
CHEMBL1421	Ziehm2017	TP53	DASATINIB	CKB
CHEMBL1421	Ziehm2017	APC	DASATINIB	CKB
CHEMBL1421	Ziehm2017	LCK	DASATINIB	TdgClinicalTrial
CHEMBL1421	Ziehm2017	BCR	DASATINIB	TALC
CHEMBL1421	Ziehm2017	MET	DASATINIB	CKB
CHEMBL1421	Ziehm2017	SRC	DASATINIB	GuideToPharmacologyInteractions
CHEMBL1421	Ziehm2017	LCK	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	SRC	DASATINIB	TTD
CHEMBL1421	Ziehm2017	YES1	DASATINIB	TEND
CHEMBL1421	Ziehm2017	PDGFRB	DASATINIB	TdgClinicalTrial
CHEMBL1421	Ziehm2017	ABL1	DASATINIB	FDA
CHEMBL1421	Ziehm2017	KIT	DASATINIB	CIViC
CHEMBL1421	Ziehm2017	EGFR	DASATINIB	CKB
CHEMBL1421	Ziehm2017	IDH2	DASATINIB	CKB
CHEMBL1421	Ziehm2017	FYN	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	BRAF	DASATINIB	CGI
CHEMBL1421	Ziehm2017	KIT	DASATINIB	CKB
CHEMBL1421	Ziehm2017	PDGFRB	DASATINIB	MyCancerGenomeClinicalTrial
CHEMBL1421	Ziehm2017	LCK	DASATINIB	TEND
CHEMBL1421	Ziehm2017	ABL1	DASATINIB	CIViC
CHEMBL1421	Ziehm2017	KIT	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	PIK3CA	DASATINIB	CKB
CHEMBL1421	Ziehm2017	KIT	DASATINIB	TEND
CHEMBL1421	Ziehm2017	PDGFRB	DASATINIB	TEND
CHEMBL1421	Ziehm2017	DDR2	DASATINIB	CIViC
CHEMBL1421	Ziehm2017	SIK3	DASATINIB	GuideToPharmacologyInteractions
CHEMBL1421	Ziehm2017	KRAS	DASATINIB	CIViC
CHEMBL1421	Ziehm2017	YES1	DASATINIB	TdgClinicalTrial
CHEMBL1421	Ziehm2017	ABL2	DASATINIB	TTD
CHEMBL1421	Ziehm2017	SRC	DASATINIB	TEND
CHEMBL1421	Ziehm2017	SIK1	DASATINIB	GuideToPharmacologyInteractions
CHEMBL1421	Ziehm2017	KIT	DASATINIB	MyCancerGenomeClinicalTrial
CHEMBL1421	Ziehm2017	SRC	DASATINIB	CancerCommons
CHEMBL1421	Ziehm2017	LYN	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	IDH1	DASATINIB	CKB
CHEMBL1421	Ziehm2017	KRAS	DASATINIB	CKB
CHEMBL1421	Ziehm2017	IDH2	DASATINIB	CGI
CHEMBL1421	Ziehm2017	BRAF	DASATINIB	CKB
CHEMBL1421	Ziehm2017	CBL	DASATINIB	CGI
CHEMBL1421	Ziehm2017	PDGFRA	DASATINIB	CKB
CHEMBL1421	Ziehm2017	BCR	DASATINIB	FDA
CHEMBL1421	Ziehm2017	SIK2	DASATINIB	GuideToPharmacologyInteractions
CHEMBL1421	Ziehm2017	IDH1	DASATINIB	CGI
CHEMBL1421	Ziehm2017	YES1	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	SRC	DASATINIB	TALC
CHEMBL1421	Ziehm2017	DDR2	DASATINIB	MyCancerGenomeClinicalTrial
CHEMBL1421	Ziehm2017	ABL1	DASATINIB	CKB
CHEMBL1421	Ziehm2017	SRC	DASATINIB	CKB
CHEMBL1421	Ziehm2017	ABL1	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	EPHA2	DASATINIB	MyCancerGenomeClinicalTrial
CHEMBL1421	Ziehm2017	ABL1	DASATINIB	OncoKB
CHEMBL1421	Ziehm2017	EPHA2	DASATINIB	CGI
CHEMBL1421	Ziehm2017	SRMS	DASATINIB	ChemblInteractions
CHEMBL1421	Ziehm2017	CSF3R	DASATINIB	CGI
CHEMBL1090173	Ziehm2017	MAPK14	SD-0006	ChemblInteractions
CHEMBL274064	Ziehm2017	MAPK14	SB-220025	GuideToPharmacologyInteractions
CHEMBL478629	Ziehm2017	SRC	DORSOMORPHIN	GuideToPharmacologyInteractions
CHEMBL478629	Ziehm2017	FLT3	DORSOMORPHIN	GuideToPharmacologyInteractions
CHEMBL478629	Ziehm2017	FLT1	DORSOMORPHIN	GuideToPharmacologyInteractions
CHEMBL478629	Ziehm2017	KDR	DORSOMORPHIN	GuideToPharmacologyInteractions
CHEMBL478629	Ziehm2017	EPHA2	DORSOMORPHIN	GuideToPharmacologyInteractions
CHEMBL478629	Ziehm2017	MKNK1	DORSOMORPHIN	GuideToPharmacologyInteractions
CHEMBL478629	Ziehm2017	RPS6KA1	DORSOMORPHIN	GuideToPharmacologyInteractions
CHEMBL478629	Ziehm2017	LCK	DORSOMORPHIN	GuideToPharmacologyInteractions
CHEMBL941	Ziehm2017	PDGFRA	IMATINIB	DoCM
CHEMBL941	Ziehm2017	KIT	IMATINIB	CIViC
CHEMBL941	Ziehm2017	RET	IMATINIB	TEND
CHEMBL941	Ziehm2017	PDGFRB	IMATINIB	FDA
CHEMBL941	Ziehm2017	MET	IMATINIB	CKB
CHEMBL941	Ziehm2017	NTRK1	IMATINIB	TdgClinicalTrial
CHEMBL941	Ziehm2017	CSF1R	IMATINIB	DoCM
CHEMBL941	Ziehm2017	KIT	IMATINIB	OncoKB
CHEMBL941	Ziehm2017	KIT	IMATINIB	FDA
CHEMBL941	Ziehm2017	ABL1	IMATINIB	GuideToPharmacologyInteractions
CHEMBL941	Ziehm2017	ABL1	IMATINIB	OncoKB
CHEMBL941	Ziehm2017	BCR	IMATINIB	FDA
CHEMBL941	Ziehm2017	CSF1R	IMATINIB	CKB
CHEMBL941	Ziehm2017	ABCG2	IMATINIB	NCI
CHEMBL941	Ziehm2017	RET	IMATINIB	TdgClinicalTrial
CHEMBL941	Ziehm2017	KIT	IMATINIB	CKB
CHEMBL941	Ziehm2017	FLT3	IMATINIB	CKB
CHEMBL941	Ziehm2017	EGFR	IMATINIB	CKB
CHEMBL941	Ziehm2017	PDGFRB	IMATINIB	MyCancerGenome
CHEMBL941	Ziehm2017	PDGFRB	IMATINIB	CGI
CHEMBL941	Ziehm2017	KIT	IMATINIB	TEND
CHEMBL941	Ziehm2017	KIT	IMATINIB	CGI
CHEMBL941	Ziehm2017	NF2	IMATINIB	CGI
CHEMBL941	Ziehm2017	PDGFRA	IMATINIB	OncoKB
CHEMBL941	Ziehm2017	DDR2	IMATINIB	GuideToPharmacologyInteractions
CHEMBL941	Ziehm2017	CSF1R	IMATINIB	TdgClinicalTrial
CHEMBL941	Ziehm2017	PDGFRB	IMATINIB	CIViC
CHEMBL941	Ziehm2017	CYP3A4	IMATINIB	NCI
CHEMBL941	Ziehm2017	PDGFRA	IMATINIB	FDA
CHEMBL941	Ziehm2017	NF1	IMATINIB	CGI
CHEMBL941	Ziehm2017	PDGFRA	IMATINIB	CGI
CHEMBL941	Ziehm2017	BCL2L11	IMATINIB	CIViC
CHEMBL941	Ziehm2017	BCR	IMATINIB	TALC
CHEMBL941	Ziehm2017	ABL1	IMATINIB	TdgClinicalTrial
CHEMBL941	Ziehm2017	ALK	IMATINIB	NCI
CHEMBL941	Ziehm2017	ABL1	IMATINIB	TEND
CHEMBL941	Ziehm2017	MYC	IMATINIB	NCI
CHEMBL941	Ziehm2017	CTNNB1	IMATINIB	CKB
CHEMBL941	Ziehm2017	CD40LG	IMATINIB	NCI
CHEMBL941	Ziehm2017	PDGFRA	IMATINIB	TEND
CHEMBL941	Ziehm2017	DDR1	IMATINIB	TEND
CHEMBL941	Ziehm2017	KIT	IMATINIB	TALC
CHEMBL941	Ziehm2017	FIP1L1	IMATINIB	FDA
CHEMBL941	Ziehm2017	SLC2A4	IMATINIB	NCI
CHEMBL941	Ziehm2017	ETV6	IMATINIB	CKB
CHEMBL941	Ziehm2017	BRAF	IMATINIB	CKB
CHEMBL941	Ziehm2017	CSF1R	IMATINIB	TEND
CHEMBL941	Ziehm2017	CDKN2A	IMATINIB	CKB
CHEMBL941	Ziehm2017	ABCB1	IMATINIB	NCI
CHEMBL941	Ziehm2017	PDGFRB	IMATINIB	TEND
CHEMBL941	Ziehm2017	KIT	IMATINIB	DoCM
CHEMBL941	Ziehm2017	KIT	IMATINIB	MyCancerGenome
CHEMBL941	Ziehm2017	PRKCH	IMATINIB	CGI
CHEMBL941	Ziehm2017	ABL2	IMATINIB	TTD
CHEMBL941	Ziehm2017	ABL1	IMATINIB	CIViC
CHEMBL941	Ziehm2017	CSF1R	IMATINIB	CGI
CHEMBL941	Ziehm2017	ABL1	IMATINIB	MyCancerGenome
CHEMBL941	Ziehm2017	CSF1R	IMATINIB	CIViC
CHEMBL941	Ziehm2017	PDGFRA	IMATINIB	TdgClinicalTrial
CHEMBL941	Ziehm2017	KRAS	IMATINIB	CGI
CHEMBL941	Ziehm2017	PDGFRB	IMATINIB	OncoKB
CHEMBL941	Ziehm2017	PDGFRA	IMATINIB	MyCancerGenome
CHEMBL941	Ziehm2017	JAK2	IMATINIB	CKB
CHEMBL941	Ziehm2017	DDR1	IMATINIB	TdgClinicalTrial
CHEMBL941	Ziehm2017	PDGFRA	IMATINIB	CKB
CHEMBL941	Ziehm2017	DDR1	IMATINIB	GuideToPharmacologyInteractions
CHEMBL941	Ziehm2017	ABL1	IMATINIB	CGI
CHEMBL941	Ziehm2017	BIRC5	IMATINIB	NCI
CHEMBL941	Ziehm2017	SMAD4	IMATINIB	CKB
CHEMBL941	Ziehm2017	KIT	IMATINIB	TTD
CHEMBL941	Ziehm2017	ABL1	IMATINIB	FDA
CHEMBL941	Ziehm2017	PDGFRA	IMATINIB	CIViC
CHEMBL941	Ziehm2017	ABL1	IMATINIB	CKB
CHEMBL941	Ziehm2017	NTRK1	IMATINIB	TEND
CHEMBL941	Ziehm2017	KIT	IMATINIB	TdgClinicalTrial
CHEMBL941	Ziehm2017	PDGFRB	IMATINIB	TdgClinicalTrial
CHEMBL23327	Ziehm2017	CDK4	PURVALANOLA	GuideToPharmacologyInteractions
CHEMBL23327	Ziehm2017	CDK5	PURVALANOLA	GuideToPharmacologyInteractions
CHEMBL23327	Ziehm2017	CDK2	PURVALANOLA	GuideToPharmacologyInteractions
CHEMBL1336	Ziehm2017	KDR	SORAFENIB	TEND
CHEMBL1336	Ziehm2017	PDGFRB	SORAFENIB	TEND
CHEMBL1336	Ziehm2017	RAF1	SORAFENIB	TdgClinicalTrial
CHEMBL1336	Ziehm2017	KIT	SORAFENIB	CGI
CHEMBL1336	Ziehm2017	KDR	SORAFENIB	MyCancerGenome
CHEMBL1336	Ziehm2017	KRAS	SORAFENIB	CGI
CHEMBL1336	Ziehm2017	FLT1	SORAFENIB	MyCancerGenomeClinicalTrial
CHEMBL1336	Ziehm2017	RET	SORAFENIB	MyCancerGenome
CHEMBL1336	Ziehm2017	FLT3	SORAFENIB	TALC
CHEMBL1336	Ziehm2017	FLT3	SORAFENIB	CIViC
CHEMBL1336	Ziehm2017	KIT	SORAFENIB	TEND
CHEMBL1336	Ziehm2017	RAF1	SORAFENIB	MyCancerGenome
CHEMBL1336	Ziehm2017	FLT1	SORAFENIB	MyCancerGenome
CHEMBL1336	Ziehm2017	AKT1	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	MET	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	RAF1	SORAFENIB	GuideToPharmacologyInteractions
CHEMBL1336	Ziehm2017	BRAF	SORAFENIB	MyCancerGenome
CHEMBL1336	Ziehm2017	CDK19	SORAFENIB	GuideToPharmacologyInteractions
CHEMBL1336	Ziehm2017	KDR	SORAFENIB	GuideToPharmacologyInteractions
CHEMBL1336	Ziehm2017	KDR	SORAFENIB	TALC
CHEMBL1336	Ziehm2017	FGFR1	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	RAF1	SORAFENIB	TEND
CHEMBL1336	Ziehm2017	RET	SORAFENIB	NCI
CHEMBL1336	Ziehm2017	PDGFRB	SORAFENIB	MyCancerGenomeClinicalTrial
CHEMBL1336	Ziehm2017	VEGFA	SORAFENIB	CGI
CHEMBL1336	Ziehm2017	KDR	SORAFENIB	CIViC
CHEMBL1336	Ziehm2017	KDR	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	BRAF	SORAFENIB	TdgClinicalTrial
CHEMBL1336	Ziehm2017	KIT	SORAFENIB	DoCM
CHEMBL1336	Ziehm2017	CENPE	SORAFENIB	TALC
CHEMBL1336	Ziehm2017	FLT3	SORAFENIB	TdgClinicalTrial
CHEMBL1336	Ziehm2017	KDR	SORAFENIB	MyCancerGenomeClinicalTrial
CHEMBL1336	Ziehm2017	FLT3	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	FLT4	SORAFENIB	TEND
CHEMBL1336	Ziehm2017	KIT	SORAFENIB	MyCancerGenome
CHEMBL1336	Ziehm2017	FLT3	SORAFENIB	GuideToPharmacologyInteractions
CHEMBL1336	Ziehm2017	BRAF	SORAFENIB	CGI
CHEMBL1336	Ziehm2017	FLT4	SORAFENIB	MyCancerGenomeClinicalTrial
CHEMBL1336	Ziehm2017	BRAF	SORAFENIB	TTD
CHEMBL1336	Ziehm2017	HMOX1	SORAFENIB	CIViC
CHEMBL1336	Ziehm2017	KIT	SORAFENIB	CIViC
CHEMBL1336	Ziehm2017	KIT	SORAFENIB	OncoKB
CHEMBL1336	Ziehm2017	PDGFRB	SORAFENIB	MyCancerGenome
CHEMBL1336	Ziehm2017	KIT	SORAFENIB	TALC
CHEMBL1336	Ziehm2017	EGFR	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	BRAF	SORAFENIB	OncoKB
CHEMBL1336	Ziehm2017	RET	SORAFENIB	GuideToPharmacologyInteractions
CHEMBL1336	Ziehm2017	RAF1	SORAFENIB	CGI
CHEMBL1336	Ziehm2017	FLT1	SORAFENIB	TTD
CHEMBL1336	Ziehm2017	BRAF	SORAFENIB	DoCM
CHEMBL1336	Ziehm2017	FLT3	SORAFENIB	DoCM
CHEMBL1336	Ziehm2017	RAF1	SORAFENIB	OncoKB
CHEMBL1336	Ziehm2017	FGFR3	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	RAF1	SORAFENIB	MyCancerGenomeClinicalTrial
CHEMBL1336	Ziehm2017	ARAF	SORAFENIB	MyCancerGenome
CHEMBL1336	Ziehm2017	PDGFRB	SORAFENIB	ClearityFoundationClinicalTrial
CHEMBL1336	Ziehm2017	PDGFRA	SORAFENIB	MyCancerGenomeClinicalTrial
CHEMBL1336	Ziehm2017	FLT4	SORAFENIB	TdgClinicalTrial
CHEMBL1336	Ziehm2017	PDGFRB	SORAFENIB	TdgClinicalTrial
CHEMBL1336	Ziehm2017	ARAF	SORAFENIB	CIViC
CHEMBL1336	Ziehm2017	KIT	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	BRAF	SORAFENIB	CIViC
CHEMBL1336	Ziehm2017	DDR2	SORAFENIB	GuideToPharmacologyInteractions
CHEMBL1336	Ziehm2017	BRAF	SORAFENIB	GuideToPharmacologyInteractions
CHEMBL1336	Ziehm2017	KDR	SORAFENIB	ClearityFoundationClinicalTrial
CHEMBL1336	Ziehm2017	ERBB2	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	KIT	SORAFENIB	GuideToPharmacologyInteractions
CHEMBL1336	Ziehm2017	PDGFRB	SORAFENIB	TALC
CHEMBL1336	Ziehm2017	RET	SORAFENIB	CIViC
CHEMBL1336	Ziehm2017	ARAF	SORAFENIB	CGI
CHEMBL1336	Ziehm2017	CENPE	SORAFENIB	TTD
CHEMBL1336	Ziehm2017	CDK8	SORAFENIB	GuideToPharmacologyInteractions
CHEMBL1336	Ziehm2017	KDR	SORAFENIB	TdgClinicalTrial
CHEMBL1336	Ziehm2017	NRAS	SORAFENIB	CGI
CHEMBL1336	Ziehm2017	PTEN	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	FGF3	SORAFENIB	CIViC
CHEMBL1336	Ziehm2017	ARAF	SORAFENIB	OncoKB
CHEMBL1336	Ziehm2017	FGFR1	SORAFENIB	GuideToPharmacologyInteractions
CHEMBL1336	Ziehm2017	RET	SORAFENIB	TTD
CHEMBL1336	Ziehm2017	BRAF	SORAFENIB	TEND
CHEMBL1336	Ziehm2017	FLT3	SORAFENIB	OncoKB
CHEMBL1336	Ziehm2017	KIT	SORAFENIB	TdgClinicalTrial
CHEMBL1336	Ziehm2017	VHL	SORAFENIB	CGI
CHEMBL1336	Ziehm2017	CSF1R	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	BRAF	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	FLT3	SORAFENIB	NCI
CHEMBL1336	Ziehm2017	FLT4	SORAFENIB	TALC
CHEMBL1336	Ziehm2017	FLT3	SORAFENIB	TEND
CHEMBL1336	Ziehm2017	NRAS	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	KRAS	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	NF1	SORAFENIB	CGI
CHEMBL1336	Ziehm2017	RET	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	PIK3CA	SORAFENIB	CKB
CHEMBL1336	Ziehm2017	BRAF	SORAFENIB	ClearityFoundationClinicalTrial
CHEMBL1336	Ziehm2017	ARAF	SORAFENIB	DoCM
CHEMBL1336	Ziehm2017	BRAF	SORAFENIB	MyCancerGenomeClinicalTrial
CHEMBL1088751	Ziehm2017	MAPK13	PH-797804	TdgClinicalTrial
CHEMBL1088751	Ziehm2017	MAPK12	PH-797804	TdgClinicalTrial
CHEMBL1088751	Ziehm2017	MAPK14	PH-797804	GuideToPharmacologyInteractions
CHEMBL1088751	Ziehm2017	MAPK11	PH-797804	GuideToPharmacologyInteractions
CHEMBL1088751	Ziehm2017	MAPK11	PH-797804	TdgClinicalTrial
CHEMBL1088751	Ziehm2017	MAPK14	PH-797804	ChemblInteractions
CHEMBL1088751	Ziehm2017	MAPK14	PH-797804	TdgClinicalTrial
CHEMBL428462	Ziehm2017	KRAS	CHEMBL428462	CKB
CHEMBL428462	Ziehm2017	PIK3CA	CHEMBL428462	CKB
CHEMBL255863	Ziehm2017	ABL1	NILOTINIB	MyCancerGenome
CHEMBL255863	Ziehm2017	ABL1	NILOTINIB	TdgClinicalTrial
CHEMBL255863	Ziehm2017	FLT3	NILOTINIB	CIViC
CHEMBL255863	Ziehm2017	BCR	NILOTINIB	FDA
